Unnamed: 0,_id,text,task_1,task_2,inputs,task_2_cat
1343,60c5d6bf5659ea5e55defa89,How much pain one heart can tolerate? Absolute hopelessness. #ResignModi https://t.co/4HDfg2rLms,NOT,NONE,1,1
3855,60c5d6bf5659ea5e55df009f,"No Hindu person is invalidating the ongoing anti-Hindu genocide. Stop insulting the word ""Hindu."" Stop with this ""Hindu-hi-Hindu-ka-dushman-hai"" idiocy. It's solely the Dhimmi who's erasing the accounts of genocide . Call things by their right names. #BengalBurning",HOF,HATE,0,0
1789,60c5d6bf5659ea5e55defcad,"What a shame! When civilian r dying bjp mp is doing back marketing?  #ModiMustResign #ModiResign, #ModiKaVaccineJumla https://t.co/JoNGsCgo6A",NOT,NONE,1,1
921,60c5d6bf5659ea5e55def9c0,@thismorning I got a sticker when I got my #CovidVaccine I stuck it on my calendar to memorialise it. @Schofe @hollywills https://t.co/U0JpX9x2AF,NOT,NONE,1,1
2715,60c5d6bf5659ea5e55df035c,@rahulroushan @rose_k01 Haha these things won't be flashed by Vulture media bootlicking Raul Gandhi snooping over our dead in crematoriums doing theatrics with painted faces selling broken India narrative to International media !! Sadly they are more Venomous than #ChineseVirus and are all over 😠,HOF,HATE,0,0
1352,60c5d6bf5659ea5e55def846,"Son of a bitch wrong ""you're"" 🙄",HOF,OFFN,0,2
801,60c5d6bf5659ea5e55def661,I LOVE NIS' gJO SO MUCH?!! he's so creepy... an absolute icon.. an absolute shitbag two paras in and I feel horny.,HOF,PRFN,0,3
4522,60c5d6bf5659ea5e55def657,@voidrichards she didn't say shit pls some of you guys are so dramatic for what. clearly someone you hate shouldn't bother your soul this much.when she does one her mouth feel free to say crap but she hasn't said a word bye https://t.co/AqEsLXHyF5,HOF,PRFN,0,3
187,60c5d6bf5659ea5e55def10c,Herbalism shop Torrevieja  Told that if he wants to confront me and I know for sure he won't do because he's simply a bloody motherfucker son of the ugliest bitch ever lived in this planet.... https://t.co/EimnnOloy9,HOF,PRFN,0,3
682,60c5d6bf5659ea5e55def619,@ALANMYERSMEDIA Shitbag,HOF,PRFN,0,3
2345,60c5d6bf5659ea5e55df01a3,I just know I’m gonna order a bunch of clothes off shein and look like a whore this summer 💕,HOF,PRFN,0,3
4937,60c5d6bf5659ea5e55def8c8,Do you just want dick or do you want love?,HOF,PRFN,0,3
3289,60c5d6bf5659ea5e55def13b,gambler is ITTTT she serves cunt,HOF,OFFN,0,2
80,60c5d6bf5659ea5e55def261,@BlackKnight10k I wandered over to Chuck's page for a minute... I had no idea what a putrid shitbag he was. Dang.,HOF,OFFN,0,2
2990,60c5d6bf5659ea5e55df023b,@rigormarkus @Centrefuter @TheBembridge Oooh yes. And a montage of Paglia quotes to really piss them off.,NOT,NONE,1,1
4616,60c5d6bf5659ea5e55def52c,"we ain't no $1k hoe, $5k hoe, $10k... like a true Pimp, we're holding to $500k. #AMCAPES #AMCSqueeze $AMC squeeze",HOF,PRFN,0,3
3962,60c5d6bf5659ea5e55def73a,@KYonZin_ Bloody hell U were such a drug addict. U went oyo with somebody else. Once u cried to u?? Do u remember. ????u forgotten all...chill babe ll say everything!! Someone calling u for fuck nu!! Uuu dick head.!!,HOF,OFFN,0,2
450,60c5d6bf5659ea5e55def37b,Worse than Nazi gas chambers #ResignModi   Emergency Covid-19 relief is flooding Delhi airport – but where is it going next? https://t.co/VMcQ7ReGYR,NOT,NONE,1,1
4435,60c5d6bf5659ea5e55defe83,"Twitter is not for me. Needless gyaan, unnecessary debates. Kisko chahiye. Ek aadmi ko help nahi kiya twitter pe. Thanks and bye. But yes Modi please resign you have screwed the nation with your dramabaazi. Please spare us and resign. #resignmodi",HOF,HATE,0,0
882,60c5d6bf5659ea5e55def64b,I Hated Clint Capela In Houston Now I Hate Him in Atlanta Now He's Talking Shit About My #Knicks The Son of A Bitch Better Pray we Don't Get Both Kawhi &amp; Lillard cause It's Likely Going To Happen,HOF,OFFN,0,2
1230,60c5d6bf5659ea5e55defa09,An Indian ICU is traumatic at the best of times. I cannot begin to imagine the suffering of these people. @PMOIndia has failed this country. #ResignModi https://t.co/M1vMuCFBF5,NOT,NONE,1,1
1741,60c5d6bf5659ea5e55defe49,"@dhruv_rathee @DrSJaishankar I hate to say it... Hate it, but BJP is behaving like CCP (Chinese Communist Party) and as a global soft power, it is sending the worst kind of message to the world, especially how they are handling their global criticism of Modi's failure.  #Resign_PM_Modi",HOF,HATE,0,0
380,60c5d6bf5659ea5e55def401,"This is Sahudangi burning ghat near by #siliguri where the final cremation is done of the covid victims. Its horrable to see how the bodies are treated like noting, its totally disrespectful and a tight slap to the humanity.#siliguritimes @MamataOfficial #IndiaCovidCrisis https://t.co/YDZQAhHsla",HOF,HATE,0,0
4550,60c5d6bf5659ea5e55def5d5,"He was very quick. Not enough to get me to aggy, BUT I wouldâ€™ve yelled at his dumb ass. â€œCome on dick head with those dumb ass dances, do that stupid shit at your house or somethingâ€ You know, keep it simple lol https://t.co/Fbt9W5Ghid",HOF,PRFN,0,3
3586,60c5d6bf5659ea5e55def5dc,"Muslims should help cremate their dead because families too scared to perform the last rites of their loved ones! #IndiaCovidCrisis, Dalits &amp; Muslims donâ€™t get respite, in pandemic or without pandemic. They donâ€™t deserve human rights or dignity, forget about acknowledging them!",HOF,OFFN,0,2
4927,60c5d6bf5659ea5e55def7c7,"When the elected MP of the Constituency is Gone Missing and so is the CM of the state ... things turn bad to worse and all they have is curse for their elected leaders... https://t.co/wInClf5lAF #resignmodi, @resignyogi",NOT,NONE,1,1
1563,60c5d6bf5659ea5e55defc50,wait FUCK i mean this summer,HOF,PRFN,0,3
810,60c5d6bf5659ea5e55def57f,@BindalMuskaan You are right public is at fault for electing an asshole pm #ModiMustResign #ModiDisasterForIndia #ModiKaVaccineJumla #ModiFailsIndia,HOF,OFFN,0,2
598,60c5d6bf5659ea5e55def539,i feel bad for giving him a viewer 😑 give lore now fucker,HOF,PRFN,0,3
2673,60c5d6bf5659ea5e55df0334,@FitzWatt @MTsGoat13 @PFF @PFF_Steve Very funny cause my patriots are not contenders but we’re getting anyway to see that sexy son of a bitch play in the sexiest stadium in the NFL.,HOF,PRFN,0,3
4060,60c5d6bf5659ea5e55defad7,â€˜Crime against humanityâ€™-Indiaâ€™s PM Modi slammed for COVID handling amid spiralling crisis and is accused of stifling dissent and choosing politics over public health amid a deadly pandemic. #ResignPMmodi #ResignModi #ModiMustResign #ModiGovtSeNaHoPayega https://t.co/qwangAq7uM,HOF,HATE,0,0
1532,60c5d6bf5659ea5e55defca6,"The cruelty of this global pandemic seems limitless. So many broken promises, broken connections, broken hearts.💔 Please Stay put! Follow protocol!! &amp; Be kind!!!😷 #pandemic #faith #COVIDisAirborne #COVIDSecondWaveInIndia #StayStrongIndia #StayHome #StaySafe #IndiaCovidCrisis",NOT,NONE,1,1
2878,60c5d6bf5659ea5e55def2b3,@nsitharaman @FinMinIndia @cbic_india Is this your dept. Concentrate on your damn portfolio and do your job. Took you and your dept long enough to announce the extension after we retaliated. Have some shame. #ResignModi #Resign_PM_Modi #ResignPMmodi #resi,HOF,HATE,0,0
1427,60c5d6bf5659ea5e55defc1b,"@wrcktraph Lagos is oversaturated with cars.  My God.  Cars, and kekes, and okadas.  Everything zipping and horning and just creating a bloody cacophony.  There's especially a special place in hell for Okadas that use horns meant for Trucks.  They wan make I ment for Bariga that year.",NOT,NONE,1,1
3136,60c5d6bf5659ea5e55df03d1,"@jeremynewberger @livecut Well, if  Jason Miller's hooker is one of the sources, then you know it has to be true ð",HOF,PRFN,0,3
1333,60c5d6bf5659ea5e55def9a3,It’s never good when research communities have a difficult relationship with their national governments. But this can be fatal in the middle of a pandemic.  #IndiaCovidCrisis #Brazil #pseudoscience https://t.co/qk7TGxuTaB,NOT,NONE,1,1
4358,60c5d6bf5659ea5e55defce3,@glojabi he is a donkey son of a donkey!,NOT,NONE,1,1
719,60c5d6bf5659ea5e55def56a,jesus!!! fuck shit!!! son of a fucking bitch i am at my limit!!!!! holy shit!!!!,HOF,PRFN,0,3
1947,60c5d6bf5659ea5e55df002a,FANTASY: paint naked outside while I ride a dick.. is that to much to ask?🥵🤤🤤🤤,HOF,PRFN,0,3
3963,60c5d6bf5659ea5e55def76f,Xi and his party are worse than Hitler and his nazis. Any person or country that supports Xi and his barbarians are to be met with immediate force. Donâ€™t agree? See this ðŸ‘‡ #chinesevirus #chinamustfall https://t.co/qqPWVmBIqn,HOF,HATE,0,0
3566,60c5d6bf5659ea5e55def649,"@cynthiamurambwi Fokoro What's working you Suka Sperm rakapoya kondom, whose dick are u sucking anyway, that's why I used to call you Dinjiya back at school, in case you didn't know, get it!",HOF,OFFN,0,2
2701,60c5d6bf5659ea5e55df04b3,What a shame ! @narendramodi  U r such a disgrace #ResignModi  is too small u should be tried for #murder https://t.co/PbtHRIxps6,HOF,OFFN,0,2
1548,60c5d6bf5659ea5e55defc0c,"Sadly #IndiaCovidCrisis is being fueled with gross misinformation.     Good food &amp; certain #ayurveda herbs may well help people recover, or not be so badly affected, BUT coronavirus is't flu &amp; can't be avoided with diet alone. #healthcare #LongCovid #desi  https://t.co/Ys2Z6zDlO3",NOT,NONE,1,1
708,60c5d6bf5659ea5e55def62a,@sithshailar Imo DeSaad there is too creepy and not looking like someone who is planning on overthrowing everyone. Snyder’s design is a good mix of creepy and someone who looks like an asshole,HOF,PRFN,0,3
2171,60c5d6bf5659ea5e55deff60,"HIJO DE PUTAAAA MERECE CARCEL, MUERTE, TORTURA, QUE LE CORTEN LAS MANOS, LOS PIES Y EL PUTO PIPI!! FIND THIS MOTHERFUCKER https://t.co/gp6eMUu1ok",HOF,PRFN,0,3
1311,60c5d6bf5659ea5e55def70c,"How much is unlucky for Zafar Doughn, even two Gaj lands are not found in Koo-e-Yaar!  #JusticeForShahabuddin https://t.co/2Ycb1viqfi",NOT,NONE,1,1
1619,60c5d6bf5659ea5e55defba3,"@Tejasvi_Surya @khadaksingh_ @JPNadda @PrakashJavdekar @BJP4India we are in power and its shame we are unable to control this #ToolkitGang and defame Modi propaganda. Maharashtra, Kerala, Delhi n Punjab were Hotspot for #ChineseVirus due to inability of their CMs to control yet we allowed defame PM narrative",NOT,NONE,1,1
3062,60c5d6bf5659ea5e55df0325,"You should be ashamed of yourself, you and your family let him die. You did nothing for him, at least a dignity in death. Never forget never forgive. #JusticeForShahabuddin https://t.co/I5kVU8D0OR",HOF,HATE,0,0
3966,60c5d6bf5659ea5e55def7af,@feebaz the fuck do you want now ðŸ™„,HOF,PRFN,0,3
3156,60c5d6bf5659ea5e55df028f,@MahuaMoitra @AmericanKahani And you Dedil has claws which have  unleashed an unprecedented level of violence in #WasteBengal. Shameless #BengalBurning https://t.co/N1lUsZe6ED,NOT,NONE,1,1
1996,60c5d6bf5659ea5e55defef4,O coward modi if you can protect our lives under Article 21 of the constitution  Pls #Resign_PM_Modi . https://t.co/cwb2LGGzj4,HOF,OFFN,0,2
3783,60c5d6bf5659ea5e55df010c,Couldn't agree more with #Bolsonaro this is indeed a laboratory made #ChineseVirus https://t.co/01kxVM3U2T,NOT,NONE,1,1
967,60c5d6bf5659ea5e55def9a7,Early signs of Indian #SecondCOVIDWave  wave abating. But one has to take into consideration about a large number of mildly symptomatic patients not testing. What is worrying more than shortage of oxygen is shortage of vaccine.#IndiaFightsCorona #IndiaCovidCrisis #VaccineShortage https://t.co/FOg0X1hI6C,NOT,NONE,1,1
2909,60c5d6bf5659ea5e55df0142,@deadlymistletoe Ugh. Here we go. Another nobody saying nothing about another nobody. I was not a cunt to anyone. I see people dropping off Twitter because of other people âbullyingâ them. I have never said a cross word to a single person on here that,NOT,NONE,1,1
2632,60c5d6bf5659ea5e55df0324,MOTHERFUCKER https://t.co/t2pyFhyw4P,HOF,PRFN,0,3
820,60c5d6bf5659ea5e55def6a7,Vaccination drive by Modi Govt has proven to be a big failure.  Lakhs of youth have registered for vaccination but are unable to schedule an appointment because the hospitals do not have enough stock.   #ModiKaVaccineJumla,HOF,OFFN,0,2
2343,60c5d6bf5659ea5e55df0170,More embarrassment for Indian govt as New Zealand high commission in Delhi deletes tweet seeking help on oxygen cylinder from Youth Congress leader https://t.co/FyMHIudCD1 #ExitModi #OxygenCrisis #OxygenShortage #NewZealand #IYC #YouthCongress #RahulGandhi #IndiaCovidCrisis,NOT,NONE,1,1
835,60c5d6bf5659ea5e55def605,@skatieb Phantoms like a motherfucker!,HOF,PRFN,0,3
4430,60c5d6bf5659ea5e55defdac,"#ModiKaVaccineJumla Mr. Modi, where is your ""DeshBhakt"" BJP workers now??? Do you feel COVID is attacking only the anti-nationals or anti-BJPs ???? Shame a Curse On!!!!",HOF,OFFN,0,2
119,60c5d6bf5659ea5e55def1c4,Chinese communist party might be the most extraordinary scumbags on this planet. The world should ask for reparations from these really foolish people. #WuhanVirus #ChineseVirus https://t.co/8fx3Wn3lWn,HOF,HATE,0,0
1739,60c5d6bf5659ea5e55defe0f,Kangana did a terrible mistake of pointing the mistakes of supreme leader !! Betrayal &amp; exposing Gujarat CM is not acceptable in BJP..  #ResignModi https://t.co/wq5hAHxiwh,HOF,HATE,0,0
961,60c5d6bf5659ea5e55def86f,It is saddening to see the condition of BJP workers in WB. It is the request to senior leaders in BJP to take cognizance of it @narendramodi rather than wishing the goons plz do something for your supporters. #BengalBurning,NOT,NONE,1,1
1435,60c5d6bf5659ea5e55defb0e,"@Shirinkhan0 How shameless.... While every other nation is helping , PM is busy building their luxurious Vista Project...  @washingtonpost @DrEricDing @nytimes @TIME @RanaAyyub @australian @AJEnglish ..pls let the world knows this fact.  #ResignModi #COVIDSecondWaveInIndia #COVIDEmergency",HOF,OFFN,0,2
2180,60c5d6bf5659ea5e55defefc,Happy #PrideMonth2021. Don’t be a fucking asshole😌,HOF,PRFN,0,3
3227,60c5d6bf5659ea5e55df0357,@NotoriousAnon16 Dude your reading comprehension is dismal.   I'm done with you. Piss off.,HOF,OFFN,0,2
1048,60c5d6bf5659ea5e55def9b2,@ballard_curse @ArponBasu Because karma is a bitch. Babs' time had finally come. The wanker. #LGRW,HOF,OFFN,0,2
4231,60c5d6bf5659ea5e55defc36,"@geetv79 We donot hv a Prime minister or a Cabinet of ministers, we hv a bunch of dangerous criminals governing d country nd we, as a nation, sinking dying stifled. This disaster will continue nd inflate further unless d horrible incomptents r removed nd",HOF,OFFN,0,2
3149,60c5d6bf5659ea5e55df046f,"@free_thinker @narendramodi @AmitShah @BJP4India @BJP4India needs to go, period. This idea of having someone else from the same party who is lesser evil will never work. The people lower down the ladder are even more venomous, e.g. @myogiadityanath.  #Tru",HOF,OFFN,0,2
3345,60c5d6bf5659ea5e55def2f1,@MinecraftianTNT @Xploshi Gag on this dick,HOF,PRFN,0,3
2858,60c5d6bf5659ea5e55def25a,@DineshDSouza would you please stay out of the black man of America's business and worry about those tens of thousands of brown people dying of #COVID19 in the #IndiaCovidCrisis have you no shame sir???,HOF,OFFN,0,2
1285,60c5d6bf5659ea5e55def88d,JUST WANNA BE HIS WHORE,HOF,OFFN,0,2
2472,60c5d6bf5659ea5e55df00fb,MAKE #China PAY for #Covid19 from #WuhanLab #ChineseVirus and the American who seems to have funded this Virus !!!  Why are countries not cornering China and Making Them Pay ???  Countries hv bcom so Powerless ? What a F Shame !!!,HOF,HATE,0,0
5033,60c5d6bf5659ea5e55def195,"Ben Rhodes is a failed fiction writer who you dumfoundingly &amp; devastatingly allowed to dictate foreign policy, wreaking havoc on an international scale that the United States is still trying to claw its way back from. #ShutUpBarry https://t.co/4LKdhNoCjI https://t.co/c5gVQIeZED",HOF,OFFN,0,2
1284,60c5d6bf5659ea5e55def879,Really This is Not Acceptable  #BengalBurning https://t.co/69jWHOnkTL,NOT,NONE,1,1
3762,60c5d6bf5659ea5e55df0073,Nvidia is at that point where they are pushing out random cards because they know it will sell out and they donâ€™t care who it is giving them the money. Fuck off.,HOF,PRFN,0,3
4853,60c5d6bf5659ea5e55def939,I think we should wake up and slap in the face of this failed government... #ModiKaVaccineJumla #ModiAbandonedIndia,HOF,HATE,0,0
2451,60c5d6bf5659ea5e55df00c9,"@mahdiamput @D_Kumii that son of a bitch promotes agglomeration, refused 11 different vaccines that would be used in Brazil, calls those who are in the donkey quarantine and, on top of that, spent OUR MONEY OF OUR TAXES TO BUY MEAT AND MAKE A BARBECUE WITH HIS FAMILY",HOF,OFFN,0,2
974,60c5d6bf5659ea5e55defa31,feckless wanker https://t.co/04LQwbIcIN,HOF,PRFN,0,3
3093,60c5d6bf5659ea5e55df03c5,"What a fucking twat you are, Rosie. https://t.co/E5aNTIjL0d",HOF,PRFN,0,3
4797,60c5d6bf5659ea5e55def880,#CruelMamata I am feeling ashamed on myself If Bjp can not protect their party workers after having more than 300 seats. What's the point of having more than 300 seats all the leaders of Bjp should remember that a party is run by it's worker #BengalBurning #TMCTerror,NOT,NONE,1,1
435,60c5d6bf5659ea5e55def399,Shameless jumla party and shameless jumlabaaj  #ModiHataoDeshBachao  #ModiMustResign  #ModiKaVaccineJumla,HOF,HATE,0,0
3752,60c5d6bf5659ea5e55deff83,@ReallySwara #BengalBurning say about some worlds to innocent hindu killed murders and rapes womens in bengal. always speak about just one side peoples. if you have 1% humanity. shame on you.,HOF,HATE,0,0
1492,60c5d6bf5659ea5e55defad0,If you think you are too fit and u worn get infected .you had got it wrong! Such a promising young blood gone too soon because of this #chinesevirus . Om Namashivaya! https://t.co/vdgNMbSKxf,NOT,NONE,1,1
4232,60c5d6bf5659ea5e55defc3f,@thekdog11 @Keir_Starmer Dick head,HOF,PRFN,0,3
969,60c5d6bf5659ea5e55def9d0,I understand when people do me shit  but once  I reciprocate I got tagged the bad egg 🤦,NOT,NONE,1,1
28,60c5d6bf5659ea5e55def243,@GoingParabolic And as seasons goes... #Altseason2021 begins. $pussy from @PUSSYFinancial just begun backed by a strong community which is a solid foundation for #memecoins. New horizons to come. #moonshots #pussyfinancial #pussydao #newroadmap #pussycoin #cryptocurrencies https://t.co/wmNEAYuH0A,NOT,NONE,1,1
4955,60c5d6bf5659ea5e55defa65,"Dear INDIA, And indian political person.. #vijayrupani #ModiMustResign #ResignModi #BJP #COVIDEmergencyIndia #coronavirus #ModiDisasterForIndia What the hell uh show wrong figure in news about death of covid person?? R u blind fucker?? Why showing wrong figure in media???",HOF,OFFN,0,2
3165,60c5d6bf5659ea5e55df03aa,@mygovindia @MIB_India @PIB_India @MoHFW_INDIA @drharshvardhan with these speed in no time indians will be reduced to 50% strength of population and its a shame for us indians bcoz govt.doesnt have any ð·ð#ResignModi,HOF,HATE,0,0
1828,60c5d6bf5659ea5e55defe93,@nhm_assam The way #ChineseVirus is spreading In every district it looks more dangerous. We need to be very alert. And make police strict on Covid SOP violators. Many people are still roaming without mask.,NOT,NONE,1,1
2860,60c5d6bf5659ea5e55def283,"@BorisJohnson @narendramodi Not enough characters on Twitter to add build back better Boris. Was it really that broke before? Both of you are useless. Only way to build back better, is to see numpties like you off. #ResignModi #resignjohnson",HOF,OFFN,0,2
860,60c5d6bf5659ea5e55def66b,#ChineseVirus that has ruined the life of millions! https://t.co/gSxYsaZAxB,NOT,NONE,1,1
886,60c5d6bf5659ea5e55def686,@cjones3066 @EvertonNewsFeed @ellarguero Does it matter you wanker it’s shut you lot up hasn’t it 😂😂😂😂😂,HOF,PRFN,0,3
3406,60c5d6bf5659ea5e55def4be,"@ChaoticDreamss @AslamMo38024441 @ndtv ALL govts across the world have used all their resources for single cause - #COVID19 Pathetic that while #Modi begs for money for #IndiaCovidCrisis from the world, he spends a whopping 13,500cr on buildings. Worse is",HOF,HATE,0,0
809,60c5d6bf5659ea5e55def543,@MSimath That's not fair. When many are suffering from Corona.. and dying without even getting a chance to get a bed and care.. it should be addressed and known to people.. yavan setha enna.. namaku nimathi venduma ? Naama nimathiya iruntha mattum podhuma!! #IndiaCovidCrisis,NOT,NONE,1,1
4081,60c5d6bf5659ea5e55defb1d,"Sad to see what #India is going through but it truly shows one thing - their big talks are just talks, nothing else. Always accusing #Pakistan of ""begging"" the world for aid, irony! Today, India is begging the world for oxygen too! #IndiaCovidCrisis #COVIDEmergencyIndia #Covid19",HOF,HATE,0,0
4897,60c5d6bf5659ea5e55def832,. . . Man I'm sure the old fuck would understand you but me?! Not in the slightest You're so confusing https://t.co/oFC23bqtf9,HOF,PRFN,0,3
4613,60c5d6bf5659ea5e55def507,"#ModiKaVaccineJumla @narendramodi @drharshvardhan @AmitShah Why are you not listening to the scientists across the world who are giving you good advice,to Improve the terrible pandemic situation in India! LOCKDOWN INDIA &amp; MASS VACCINATEâš ï¸ #DrFauci @DrEricDing https://t.co/EyWFVbc6Bx",NOT,NONE,1,1
2545,60c5d6bf5659ea5e55df048e,"@ndtv Top 4 news seen in this picture   A country which is shaken from the deadliest #COVID19India ,  PM could not make a place in top 4.  Sorry to say #ModiKaVaccineJumla  Modi has kicked our nation in to disaster.   Complete failure  But now one to ask or build pressure.",HOF,OFFN,0,2
2512,60c5d6bf5659ea5e55df034c,@pmo @narendramodi You completely failed to control Covid. Please #ResignModi and save our country. https://t.co/69RL5gmZAn,HOF,OFFN,0,2
716,60c5d6bf5659ea5e55def526,"How to political correct the axis of piss and shit and it's degenerate supporter🇮🇷💩🇸🇾,💩🇮🇶💩🇵🇸? Rip them all off the internet entirely . Also blow up the government and media of Iran so it will no longer hack, sprewing distraction within neighboring and western countries. 1/2",HOF,PRFN,0,3
2882,60c5d6bf5659ea5e55def1ad,Silence Gareth you useless twat. You saved face but we all know you didn't want to pick him. https://t.co/j5rUZTPsWM,HOF,OFFN,0,2
4168,60c5d6bf5659ea5e55defaf4,"I find it quite remarkable that literally Lucifer the lightbearer can state things that nobody knows, of vital importance to the survival of the human race, and on a good day, one person may give a like, but some numpty twatters on a load of bollocks and thousands retweet it.",HOF,PRFN,0,3
812,60c5d6bf5659ea5e55def588,#ResignPMmodi you dont deserve this country. you collapsed everything of this country. #ExitModi,HOF,OFFN,0,2
4022,60c5d6bf5659ea5e55defc6b,Wow. Massive asshole timing. Fuck this guy forever. He must be popular with the Trumpers. https://t.co/CMbGT6tKYL,HOF,OFFN,0,2
4895,60c5d6bf5659ea5e55def7f0,@BJP4India Shameful...#ResignModi,HOF,HATE,0,0
797,60c5d6bf5659ea5e55def603,"@Femi_Sorry 'Europe hates the UK, ok, let's piss them off even more and next year, WE WIN!!'",NOT,NONE,1,1
1321,60c5d6bf5659ea5e55def82d,"""We need a govt. Desperately. And we don’t have one. We are running out of air.We are dying. We don’t have systems in place to know what to do. So please go. It is the most responsible thing for you to do. You have forfeited the moral right to be our PM""-Arundhati Roy #ResignModi",NOT,NONE,1,1
4188,60c5d6bf5659ea5e55defb78,"I hate when you're acting then person you're putting the front on for goes, ""don't worry they already know you know"" Gee thanks for making an asshole outta me. https://t.co/JH1jW8gzM1",HOF,PRFN,0,3
1596,60c5d6bf5659ea5e55defacb,"People of the UK . If you think it’s OK now to ignore the Covid distancing rules , prance around without a mask, let your guard down then read this 👇it’s heartbreakingly terrifying . The world is not out of this yet &amp; the Indian variant is here #WearADamnMask #IndiaCovidCrisis https://t.co/jmRWlZOWJs",NOT,NONE,1,1
1560,60c5d6bf5659ea5e55defbc8,@ndtv Very Sad scene's all over the nation... quite scary #IndiaCovidCrisis,NOT,NONE,1,1
279,60c5d6bf5659ea5e55def40b,"Visuals coming from Bengal, are terrifying me. TMC terrorists are killing people their , I appeal all the political parties of India to come forward and speak up against such violence. They are innocent citizens of West Bengal #BengalBurning #PresidentsRuleinBengal  #ArrestMamata https://t.co/Xccz1HQk9C",NOT,NONE,1,1
1747,60c5d6bf5659ea5e55defd83,@NekosilvaC Really damn pretty!,NOT,NONE,1,1
759,60c5d6bf5659ea5e55def567,"As the death toll from Covid rises every day in India, the national media continues to indulge in adulation over interrogation. The government mouthpieces have failed the people of this country, just like their masters. We all should be ashamed.😞 #ResignModi #ModiHaiToMumkinHai",HOF,HATE,0,0
1399,60c5d6bf5659ea5e55defa6b,Villages don't have hospitals! A sudden national lockdown might result in exodus of virus this time into all small villages. Quite scary! We need a carefully planned national lockdown by addressing many problems beforehand. #IndiaCovidCrisis,NOT,NONE,1,1
4215,60c5d6bf5659ea5e55defb53,"@snide_sally Trickle down economics also known as â€˜I got mine, fuck you economicsâ€™",HOF,PRFN,0,3
3250,60c5d6bf5659ea5e55df03c7,"Chris Coons is a disgusting, corrupt POS.   And btw, Joe Biden promised he would not do this so this is in fact, a broken promise. #IndiaCovidCrisis #FreeTheVaccine https://t.co/6SvHYo3k1y",HOF,OFFN,0,2
1065,60c5d6bf5659ea5e55def751,What's worst is its a media which killed people lot more than what the #chinesevirus did ! #StayHomeStaySafe #IndiaFightsCOVID19 #COVID19 #COVIDSecondWave #COVIDEmergency2021 #COVIDSecondWaveInIndia #COVID19Vaccination #IndiaFightsCOVID19 #IndiaStayStrong https://t.co/ohjQ5sEpcx,HOF,HATE,0,0
3009,60c5d6bf5659ea5e55df02c5,@realandrewjose This the horror the earlier settler attacks unleashed. A disgrace. He is paying for someone elseâs crimes. #Islamophobia #settlerattacks #zionism,NOT,NONE,1,1
3754,60c5d6bf5659ea5e55deff9c,@Ethan_Mizzi The o shag Hennessy?,HOF,PRFN,0,3
2656,60c5d6bf5659ea5e55df0486,1/This #NationalResearchProgramme beggars belief!   The world is looking on in horror as the #IndiaCovidCrisis continues &amp; the UK government do this!  The #IndiaCovidCrisis where the #B117 variant is dominant &amp; is causing human suffering that is hard to quantify or comprehend. https://t.co/9g7ScqXmQG https://t.co/ocecIPBDtB,NOT,NONE,1,1
1092,60c5d6bf5659ea5e55def93c,".@DrRudiEggers @questCNN: very clearly it worries me, and very clearly the second doses will not come in time. #CovidVaccine #COVAX #Kenya #Uganda?",NOT,NONE,1,1
2924,60c5d6bf5659ea5e55df0115,"Why are u still not angry with him??? And by him I mean God, not modi, because andhbhakts will still defend modi... Some people are killing India..Save India..ðð» Vote mat mango, Maafi maango..  #ResignPMmodi #ModiKaVaccineJumla #ResignModi #CovidIndia #PeoplesVaccine",NOT,NONE,1,1
311,60c5d6bf5659ea5e55def384,@maiysha Shout to 2 all Queens out there yo holding dudes down yo.  Bloody British bitch jus mad Harry told about the queen And future king lol I have to laugh being racist cunts lol in my best British accent the cockney one lol,HOF,PRFN,0,3
351,60c5d6bf5659ea5e55def4a6,This is the most humble and deeply saddening piece I’ve read recently calling for #ResignModi.   By Arundhati Roy: We need a government https://t.co/SJSWZYdM0C via @scroll_in,NOT,NONE,1,1
2530,60c5d6bf5659ea5e55df033e,@trebIewinners Be getting another one soon with that fella comes back for his Bitcoin ye twat . Fraud must run in the fam,HOF,PRFN,0,3
2868,60c5d6bf5659ea5e55def194,Cont 3.  post by :Idiot RCP 30.03.2002 15:16 they even went to the extent of 'actively' opposed (...)Q If the sparts and the RCP were really funded by the CIA or MI5 then why didn't they try alot harder to actually mis*lead* the 'movement' and not just sit back+talk bollocks..,NOT,NONE,1,1
3327,60c5d6bf5659ea5e55def264,why don't you do it on the private account you blocked me on? or are you that much of an attention whore you felt the need to go at someone publicly for no reason?,HOF,OFFN,0,2
1077,60c5d6bf5659ea5e55def83c,"This is what's happening in India and as they say below, the video is disturbing... #IndiaCovidCrisis https://t.co/Xm3jMV3X1E",NOT,NONE,1,1
2087,60c5d6bf5659ea5e55deff67,"@RomphaR ""Ey wena bastard,zithin ngawe?""",HOF,PRFN,0,3
1242,60c5d6bf5659ea5e55def781,"@LofiNatsoc that's funny that you say that because on the aforementioned walk i fantasized about beating up a pimp, cus there's a red light area relatively nearby and it looks disgusting",NOT,NONE,1,1
